Original Instance,Chunk File,Cost,Exec Time (s),Status/Notes
Lazio,Lazio_chunk_367.vrp,4395480.0,180.18,OK
Lazio,Lazio_chunk_368.vrp,ERROR,0,"Crash: Command '['/home/ubuntu/cvrp/baselines/HGS-CVRP/build/hgs', '/home/ubuntu/cvrp/data/instances/hgs_partitions/Lazio_partitions/Lazio_chunk_368.vrp', '/home/ubuntu/cvrp/data/instances/hgs_partitions/Lazio_partitions/Lazio_chunk_368.sol', '-t', '180', '-seed', '42']' timed out after 190 seconds"
Lazio,Lazio_chunk_369.vrp,2715180.0,180.1,OK
Lazio,Lazio_chunk_37.vrp,1362460.0,180.44,OK
Lazio,Lazio_chunk_370.vrp,6373810.0,180.14,OK
Lazio,Lazio_chunk_371.vrp,3196270.0,181.35,OK
Lazio,Lazio_chunk_372.vrp,3495210.0,180.1,OK
Lazio,Lazio_chunk_373.vrp,ERROR,0,"Crash: Command '['/home/ubuntu/cvrp/baselines/HGS-CVRP/build/hgs', '/home/ubuntu/cvrp/data/instances/hgs_partitions/Lazio_partitions/Lazio_chunk_373.vrp', '/home/ubuntu/cvrp/data/instances/hgs_partitions/Lazio_partitions/Lazio_chunk_373.sol', '-t', '180', '-seed', '42']' timed out after 190 seconds"
Lazio,Lazio_chunk_374.vrp,4693690.0,180.28,OK
Lazio,Lazio_chunk_375.vrp,ERROR,0,"Crash: Command '['/home/ubuntu/cvrp/baselines/HGS-CVRP/build/hgs', '/home/ubuntu/cvrp/data/instances/hgs_partitions/Lazio_partitions/Lazio_chunk_375.vrp', '/home/ubuntu/cvrp/data/instances/hgs_partitions/Lazio_partitions/Lazio_chunk_375.sol', '-t', '180', '-seed', '42']' timed out after 190 seconds"
Lazio,Lazio_chunk_376.vrp,5096700.0,180.18,OK
Lazio,Lazio_chunk_377.vrp,2477820.0,183.76,OK
Lazio,Lazio_chunk_378.vrp,8228780.0,180.42,OK
Lazio,Lazio_chunk_379.vrp,7708320.0,180.43,OK
Lazio,Lazio_chunk_38.vrp,13728900.0,182.67,OK
Lazio,Lazio_chunk_380.vrp,5686690.0,180.07,OK
Lazio,Lazio_chunk_381.vrp,3347310.0,182.93,OK
Lazio,Lazio_chunk_382.vrp,5117220.0,180.13,OK
Lazio,Lazio_chunk_383.vrp,2382600.0,180.04,OK
Lazio,Lazio_chunk_384.vrp,6188430.0,180.29,OK
Lazio,Lazio_chunk_385.vrp,3394530.0,180.07,OK
Lazio,Lazio_chunk_386.vrp,3346660.0,181.04,OK
Lazio,Lazio_chunk_387.vrp,ERROR,0,No feasible route found in 60s.
Lazio,Lazio_chunk_388.vrp,2862690.0,183.88,OK
Lazio,Lazio_chunk_389.vrp,5841870.0,180.12,OK
Lazio,Lazio_chunk_39.vrp,1920520.0,180.07,OK
Lazio,Lazio_chunk_390.vrp,2222410.0,180.06,OK
Lazio,Lazio_chunk_391.vrp,12594100.0,181.89,OK
Lazio,Lazio_chunk_392.vrp,2323990.0,180.09,OK
Lazio,Lazio_chunk_393.vrp,7207970.0,182.55,OK
Lazio,Lazio_chunk_394.vrp,ERROR,0,"Crash: Command '['/home/ubuntu/cvrp/baselines/HGS-CVRP/build/hgs', '/home/ubuntu/cvrp/data/instances/hgs_partitions/Lazio_partitions/Lazio_chunk_394.vrp', '/home/ubuntu/cvrp/data/instances/hgs_partitions/Lazio_partitions/Lazio_chunk_394.sol', '-t', '180', '-seed', '42']' timed out after 190 seconds"
Lazio,Lazio_chunk_395.vrp,ERROR,0,"Crash: Command '['/home/ubuntu/cvrp/baselines/HGS-CVRP/build/hgs', '/home/ubuntu/cvrp/data/instances/hgs_partitions/Lazio_partitions/Lazio_chunk_395.vrp', '/home/ubuntu/cvrp/data/instances/hgs_partitions/Lazio_partitions/Lazio_chunk_395.sol', '-t', '180', '-seed', '42']' timed out after 190 seconds"
Lazio,Lazio_chunk_396.vrp,7588260.0,180.1,OK
Lazio,Lazio_chunk_397.vrp,1320720.0,180.99,OK
Lazio,Lazio_chunk_398.vrp,2406910.0,181.89,OK
Lazio,Lazio_chunk_399.vrp,2847850.0,181.15,OK
Lazio,Lazio_chunk_4.vrp,5198460.0,183.02,OK
Lazio,Lazio_chunk_40.vrp,12310700.0,180.98,OK
Lazio,Lazio_chunk_400.vrp,4071510.0,183.75,OK
Lazio,Lazio_chunk_401.vrp,6327580.0,180.27,OK
Lazio,Lazio_chunk_402.vrp,ERROR,0,"Crash: Command '['/home/ubuntu/cvrp/baselines/HGS-CVRP/build/hgs', '/home/ubuntu/cvrp/data/instances/hgs_partitions/Lazio_partitions/Lazio_chunk_402.vrp', '/home/ubuntu/cvrp/data/instances/hgs_partitions/Lazio_partitions/Lazio_chunk_402.sol', '-t', '180', '-seed', '42']' timed out after 190 seconds"
Lazio,Lazio_chunk_403.vrp,ERROR,0,"Crash: Command '['/home/ubuntu/cvrp/baselines/HGS-CVRP/build/hgs', '/home/ubuntu/cvrp/data/instances/hgs_partitions/Lazio_partitions/Lazio_chunk_403.vrp', '/home/ubuntu/cvrp/data/instances/hgs_partitions/Lazio_partitions/Lazio_chunk_403.sol', '-t', '180', '-seed', '42']' timed out after 190 seconds"
Lazio,Lazio_chunk_404.vrp,2977590.0,181.57,OK
Lazio,Lazio_chunk_405.vrp,2642530.0,183.82,OK
Lazio,Lazio_chunk_406.vrp,ERROR,0,"Crash: Command '['/home/ubuntu/cvrp/baselines/HGS-CVRP/build/hgs', '/home/ubuntu/cvrp/data/instances/hgs_partitions/Lazio_partitions/Lazio_chunk_406.vrp', '/home/ubuntu/cvrp/data/instances/hgs_partitions/Lazio_partitions/Lazio_chunk_406.sol', '-t', '180', '-seed', '42']' timed out after 190 seconds"
Lazio,Lazio_chunk_407.vrp,4945120.0,180.11,OK
Lazio,Lazio_chunk_408.vrp,1073990.0,180.58,OK
Lazio,Lazio_chunk_409.vrp,5187720.0,181.23,OK
Lazio,Lazio_chunk_41.vrp,2909570.0,180.14,OK
Lazio,Lazio_chunk_410.vrp,8196100.0,180.23,OK
Lazio,Lazio_chunk_411.vrp,9031230.0,180.18,OK
Lazio,Lazio_chunk_412.vrp,3752800.0,180.53,OK
Lazio,Lazio_chunk_413.vrp,2030400.0,186.99,OK
Lazio,Lazio_chunk_414.vrp,11724200.0,180.68,OK
Lazio,Lazio_chunk_415.vrp,675121.0,180.05,OK
Lazio,Lazio_chunk_416.vrp,3272330.0,187.22,OK
Lazio,Lazio_chunk_417.vrp,12765700.0,183.19,OK
Lazio,Lazio_chunk_418.vrp,12115300.0,183.12,OK
Lazio,Lazio_chunk_419.vrp,2735740.0,182.3,OK
Lazio,Lazio_chunk_42.vrp,8374560.0,180.13,OK
Lazio,Lazio_chunk_420.vrp,913649.0,180.21,OK
Lazio,Lazio_chunk_421.vrp,ERROR,0,"Crash: Command '['/home/ubuntu/cvrp/baselines/HGS-CVRP/build/hgs', '/home/ubuntu/cvrp/data/instances/hgs_partitions/Lazio_partitions/Lazio_chunk_421.vrp', '/home/ubuntu/cvrp/data/instances/hgs_partitions/Lazio_partitions/Lazio_chunk_421.sol', '-t', '180', '-seed', '42']' timed out after 190 seconds"
Lazio,Lazio_chunk_422.vrp,14397000.0,184.52,OK
Lazio,Lazio_chunk_423.vrp,18344500.0,188.99,OK
Lazio,Lazio_chunk_424.vrp,22474700.0,189.38,OK
Lazio,Lazio_chunk_425.vrp,1898990.0,180.13,OK
Lazio,Lazio_chunk_426.vrp,3839880.0,184.26,OK
Lazio,Lazio_chunk_427.vrp,4646250.0,180.06,OK
Lazio,Lazio_chunk_428.vrp,3437490.0,180.39,OK
Lazio,Lazio_chunk_429.vrp,673746.0,180.1,OK
Lazio,Lazio_chunk_43.vrp,6835940.0,183.4,OK
Lazio,Lazio_chunk_430.vrp,3446000.0,182.36,OK
Lazio,Lazio_chunk_431.vrp,3319330.0,181.46,OK
Lazio,Lazio_chunk_432.vrp,3417940.0,180.24,OK
Lazio,Lazio_chunk_433.vrp,5743560.0,186.58,OK
Lazio,Lazio_chunk_434.vrp,1719650.0,180.17,OK
Lazio,Lazio_chunk_435.vrp,1964010.0,180.11,OK
Lazio,Lazio_chunk_436.vrp,5048130.0,180.44,OK
Lazio,Lazio_chunk_437.vrp,ERROR,0,"Crash: Command '['/home/ubuntu/cvrp/baselines/HGS-CVRP/build/hgs', '/home/ubuntu/cvrp/data/instances/hgs_partitions/Lazio_partitions/Lazio_chunk_437.vrp', '/home/ubuntu/cvrp/data/instances/hgs_partitions/Lazio_partitions/Lazio_chunk_437.sol', '-t', '180', '-seed', '42']' timed out after 190 seconds"
Lazio,Lazio_chunk_438.vrp,3533140.0,180.15,OK
Lazio,Lazio_chunk_439.vrp,8134290.0,182.9,OK
Lazio,Lazio_chunk_44.vrp,ERROR,0,No feasible route found in 60s.
Lazio,Lazio_chunk_440.vrp,4347290.0,180.12,OK
Lazio,Lazio_chunk_441.vrp,4224390.0,184.96,OK
Lazio,Lazio_chunk_442.vrp,7319250.0,184.94,OK
Lazio,Lazio_chunk_443.vrp,1894970.0,180.73,OK
Lazio,Lazio_chunk_444.vrp,5024720.0,184.51,OK
Lazio,Lazio_chunk_445.vrp,3192480.0,180.07,OK
Lazio,Lazio_chunk_446.vrp,1994320.0,180.07,OK
Lazio,Lazio_chunk_447.vrp,3509090.0,180.29,OK
Lazio,Lazio_chunk_448.vrp,3982360.0,180.17,OK
Lazio,Lazio_chunk_449.vrp,1283960.0,180.14,OK
Lazio,Lazio_chunk_45.vrp,ERROR,0,"Crash: Command '['/home/ubuntu/cvrp/baselines/HGS-CVRP/build/hgs', '/home/ubuntu/cvrp/data/instances/hgs_partitions/Lazio_partitions/Lazio_chunk_45.vrp', '/home/ubuntu/cvrp/data/instances/hgs_partitions/Lazio_partitions/Lazio_chunk_45.sol', '-t', '180', '-seed', '42']' timed out after 190 seconds"
Lazio,Lazio_chunk_450.vrp,3236410.0,180.55,OK
Lazio,Lazio_chunk_451.vrp,3800360.0,180.16,OK
Lazio,Lazio_chunk_452.vrp,ERROR,0,"Crash: Command '['/home/ubuntu/cvrp/baselines/HGS-CVRP/build/hgs', '/home/ubuntu/cvrp/data/instances/hgs_partitions/Lazio_partitions/Lazio_chunk_452.vrp', '/home/ubuntu/cvrp/data/instances/hgs_partitions/Lazio_partitions/Lazio_chunk_452.sol', '-t', '180', '-seed', '42']' timed out after 190 seconds"
Lazio,Lazio_chunk_453.vrp,7772130.0,185.17,OK
Lazio,Lazio_chunk_454.vrp,3954440.0,181.45,OK
Lazio,Lazio_chunk_455.vrp,2275870.0,180.14,OK
Lazio,Lazio_chunk_456.vrp,1881160.0,180.04,OK
Lazio,Lazio_chunk_457.vrp,ERROR,0,"Crash: Command '['/home/ubuntu/cvrp/baselines/HGS-CVRP/build/hgs', '/home/ubuntu/cvrp/data/instances/hgs_partitions/Lazio_partitions/Lazio_chunk_457.vrp', '/home/ubuntu/cvrp/data/instances/hgs_partitions/Lazio_partitions/Lazio_chunk_457.sol', '-t', '180', '-seed', '42']' timed out after 190 seconds"
Lazio,Lazio_chunk_458.vrp,1497960.0,180.85,OK
Lazio,Lazio_chunk_459.vrp,2733850.0,180.11,OK
Lazio,Lazio_chunk_46.vrp,6072340.0,181.33,OK
Lazio,Lazio_chunk_460.vrp,2689180.0,180.12,OK
Lazio,Lazio_chunk_461.vrp,5693180.0,180.12,OK
Lazio,Lazio_chunk_462.vrp,2178980.0,180.14,OK
Lazio,Lazio_chunk_463.vrp,13479600.0,181.09,OK
Lazio,Lazio_chunk_464.vrp,3598900.0,180.18,OK
Lazio,Lazio_chunk_465.vrp,1615940.0,181.57,OK
Lazio,Lazio_chunk_466.vrp,2163790.0,180.27,OK
Lazio,Lazio_chunk_467.vrp,2488630.0,182.24,OK
Lazio,Lazio_chunk_468.vrp,3146910.0,180.13,OK
Lazio,Lazio_chunk_469.vrp,4746700.0,180.16,OK
Lazio,Lazio_chunk_47.vrp,ERROR,0,"Crash: Command '['/home/ubuntu/cvrp/baselines/HGS-CVRP/build/hgs', '/home/ubuntu/cvrp/data/instances/hgs_partitions/Lazio_partitions/Lazio_chunk_47.vrp', '/home/ubuntu/cvrp/data/instances/hgs_partitions/Lazio_partitions/Lazio_chunk_47.sol', '-t', '180', '-seed', '42']' timed out after 190 seconds"
Lazio,Lazio_chunk_470.vrp,3228920.0,180.19,OK
Lazio,Lazio_chunk_471.vrp,720162.0,180.08,OK
Lazio,Lazio_chunk_472.vrp,4008540.0,180.07,OK
Lazio,Lazio_chunk_473.vrp,ERROR,0,No feasible route found in 60s.
Lazio,Lazio_chunk_474.vrp,976347.0,180.44,OK
Lazio,Lazio_chunk_475.vrp,3265790.0,180.08,OK
Lazio,Lazio_chunk_476.vrp,4331000.0,180.18,OK
Lazio,Lazio_chunk_477.vrp,5108480.0,180.12,OK
Lazio,Lazio_chunk_478.vrp,1779330.0,182.43,OK
Lazio,Lazio_chunk_479.vrp,2745950.0,180.09,OK
Lazio,Lazio_chunk_48.vrp,6802040.0,180.12,OK
Lazio,Lazio_chunk_480.vrp,2741420.0,180.09,OK
Lazio,Lazio_chunk_481.vrp,1665710.0,180.06,OK
Lazio,Lazio_chunk_482.vrp,ERROR,0,"Crash: Command '['/home/ubuntu/cvrp/baselines/HGS-CVRP/build/hgs', '/home/ubuntu/cvrp/data/instances/hgs_partitions/Lazio_partitions/Lazio_chunk_482.vrp', '/home/ubuntu/cvrp/data/instances/hgs_partitions/Lazio_partitions/Lazio_chunk_482.sol', '-t', '180', '-seed', '42']' timed out after 190 seconds"
Lazio,Lazio_chunk_483.vrp,1685990.0,180.16,OK
Lazio,Lazio_chunk_484.vrp,2866840.0,180.1,OK
Lazio,Lazio_chunk_485.vrp,2410980.0,184.85,OK
Lazio,Lazio_chunk_486.vrp,8831140.0,180.25,OK
Lazio,Lazio_chunk_487.vrp,6446260.0,188.25,OK
Lazio,Lazio_chunk_488.vrp,3060820.0,180.21,OK
Lazio,Lazio_chunk_489.vrp,7727750.0,181.08,OK
Lazio,Lazio_chunk_49.vrp,750825.0,180.07,OK
Lazio,Lazio_chunk_490.vrp,1332570.0,185.65,OK
Lazio,Lazio_chunk_491.vrp,9681480.0,180.18,OK
Lazio,Lazio_chunk_492.vrp,3320520.0,180.22,OK
Lazio,Lazio_chunk_493.vrp,1871170.0,183.13,OK
Lazio,Lazio_chunk_494.vrp,1907110.0,180.38,OK
Lazio,Lazio_chunk_495.vrp,2212860.0,180.18,OK
Lazio,Lazio_chunk_496.vrp,5752840.0,181.74,OK
Lazio,Lazio_chunk_497.vrp,2166480.0,184.3,OK
Lazio,Lazio_chunk_498.vrp,1884480.0,180.05,OK
Lazio,Lazio_chunk_50.vrp,5040300.0,180.82,OK
Lazio,Lazio_chunk_51.vrp,3324290.0,180.25,OK
Lazio,Lazio_chunk_52.vrp,4956270.0,180.04,OK
Lazio,Lazio_chunk_53.vrp,4526510.0,182.01,OK
Lazio,Lazio_chunk_54.vrp,3825610.0,180.3,OK
Lazio,Lazio_chunk_55.vrp,4695700.0,180.52,OK
Lazio,Lazio_chunk_56.vrp,1784830.0,180.42,OK
Lazio,Lazio_chunk_57.vrp,ERROR,0,"Crash: Command '['/home/ubuntu/cvrp/baselines/HGS-CVRP/build/hgs', '/home/ubuntu/cvrp/data/instances/hgs_partitions/Lazio_partitions/Lazio_chunk_57.vrp', '/home/ubuntu/cvrp/data/instances/hgs_partitions/Lazio_partitions/Lazio_chunk_57.sol', '-t', '180', '-seed', '42']' timed out after 190 seconds"
Lazio,Lazio_chunk_58.vrp,5262380.0,180.59,OK
Lazio,Lazio_chunk_59.vrp,ERROR,0,"Crash: Command '['/home/ubuntu/cvrp/baselines/HGS-CVRP/build/hgs', '/home/ubuntu/cvrp/data/instances/hgs_partitions/Lazio_partitions/Lazio_chunk_59.vrp', '/home/ubuntu/cvrp/data/instances/hgs_partitions/Lazio_partitions/Lazio_chunk_59.sol', '-t', '180', '-seed', '42']' timed out after 190 seconds"
Lazio,Lazio_chunk_5_sweep_0.vrp,ERROR,0,No feasible route found in 60s.
Lazio,Lazio_chunk_5_sweep_1.vrp,ERROR,0,No feasible route found in 60s.
Lazio,Lazio_chunk_5_sweep_2.vrp,ERROR,0,No feasible route found in 60s.
Lazio,Lazio_chunk_6.vrp,4218430.0,180.78,OK
Lazio,Lazio_chunk_60.vrp,4383560.0,182.07,OK
Lazio,Lazio_chunk_61.vrp,ERROR,0,"Crash: Command '['/home/ubuntu/cvrp/baselines/HGS-CVRP/build/hgs', '/home/ubuntu/cvrp/data/instances/hgs_partitions/Lazio_partitions/Lazio_chunk_61.vrp', '/home/ubuntu/cvrp/data/instances/hgs_partitions/Lazio_partitions/Lazio_chunk_61.sol', '-t', '180', '-seed', '42']' timed out after 190 seconds"
Lazio,Lazio_chunk_62.vrp,7166600.0,180.09,OK
Lazio,Lazio_chunk_63.vrp,8044510.0,180.36,OK
Lazio,Lazio_chunk_64.vrp,12061300.0,182.1,OK
Lazio,Lazio_chunk_65.vrp,7641280.0,185.89,OK
Lazio,Lazio_chunk_66.vrp,1402980.0,184.7,OK
Lazio,Lazio_chunk_67.vrp,ERROR,0,"Crash: Command '['/home/ubuntu/cvrp/baselines/HGS-CVRP/build/hgs', '/home/ubuntu/cvrp/data/instances/hgs_partitions/Lazio_partitions/Lazio_chunk_67.vrp', '/home/ubuntu/cvrp/data/instances/hgs_partitions/Lazio_partitions/Lazio_chunk_67.sol', '-t', '180', '-seed', '42']' timed out after 190 seconds"
Lazio,Lazio_chunk_68.vrp,7871970.0,183.78,OK
Lazio,Lazio_chunk_69.vrp,7044460.0,189.65,OK
Lazio,Lazio_chunk_7.vrp,3171140.0,182.2,OK
Lazio,Lazio_chunk_70.vrp,ERROR,0,"Crash: Command '['/home/ubuntu/cvrp/baselines/HGS-CVRP/build/hgs', '/home/ubuntu/cvrp/data/instances/hgs_partitions/Lazio_partitions/Lazio_chunk_70.vrp', '/home/ubuntu/cvrp/data/instances/hgs_partitions/Lazio_partitions/Lazio_chunk_70.sol', '-t', '180', '-seed', '42']' timed out after 190 seconds"
Lazio,Lazio_chunk_71.vrp,2303080.0,183.61,OK
Lazio,Lazio_chunk_72.vrp,2060260.0,180.18,OK
Lazio,Lazio_chunk_73.vrp,6867330.0,182.2,OK
Lazio,Lazio_chunk_74.vrp,6405700.0,180.14,OK
Lazio,Lazio_chunk_75.vrp,15527400.0,188.85,OK
Lazio,Lazio_chunk_76.vrp,4229840.0,180.21,OK
Lazio,Lazio_chunk_77.vrp,7251930.0,181.98,OK
Lazio,Lazio_chunk_78.vrp,6689270.0,180.23,OK
Lazio,Lazio_chunk_79.vrp,12960500.0,181.53,OK
Lazio,Lazio_chunk_8.vrp,2903630.0,180.3,OK
Lazio,Lazio_chunk_80.vrp,5297190.0,180.1,OK
Lazio,Lazio_chunk_81.vrp,18244400.0,183.47,OK
Lazio,Lazio_chunk_82.vrp,ERROR,0,"Crash: Command '['/home/ubuntu/cvrp/baselines/HGS-CVRP/build/hgs', '/home/ubuntu/cvrp/data/instances/hgs_partitions/Lazio_partitions/Lazio_chunk_82.vrp', '/home/ubuntu/cvrp/data/instances/hgs_partitions/Lazio_partitions/Lazio_chunk_82.sol', '-t', '180', '-seed', '42']' timed out after 190 seconds"
Lazio,Lazio_chunk_83.vrp,2542020.0,180.13,OK
Lazio,Lazio_chunk_84.vrp,8539540.0,181.43,OK
Lazio,Lazio_chunk_85.vrp,3148540.0,180.27,OK
Lazio,Lazio_chunk_86.vrp,2228720.0,182.9,OK
Lazio,Lazio_chunk_87.vrp,ERROR,0,"Crash: Command '['/home/ubuntu/cvrp/baselines/HGS-CVRP/build/hgs', '/home/ubuntu/cvrp/data/instances/hgs_partitions/Lazio_partitions/Lazio_chunk_87.vrp', '/home/ubuntu/cvrp/data/instances/hgs_partitions/Lazio_partitions/Lazio_chunk_87.sol', '-t', '180', '-seed', '42']' timed out after 190 seconds"
Lazio,Lazio_chunk_88.vrp,4695680.0,183.51,OK
Lazio,Lazio_chunk_89.vrp,ERROR,0,No feasible route found in 60s.
Lazio,Lazio_chunk_9.vrp,18632800.0,189.12,OK
Lazio,Lazio_chunk_90.vrp,7012190.0,180.87,OK
Lazio,Lazio_chunk_91.vrp,2967530.0,188.37,OK
Lazio,Lazio_chunk_92.vrp,1951520.0,180.07,OK
Lazio,Lazio_chunk_93.vrp,1609200.0,182.43,OK
Lazio,Lazio_chunk_94.vrp,1892540.0,180.44,OK
Lazio,Lazio_chunk_95.vrp,ERROR,0,No feasible route found in 60s.
Lazio,Lazio_chunk_96.vrp,4316750.0,185.03,OK
Lazio,Lazio_chunk_97.vrp,8131720.0,180.77,OK
Lazio,Lazio_chunk_98.vrp,9907480.0,187.31,OK
Lazio,Lazio_chunk_99.vrp,8352700.0,180.71,OK
Lazio,[TOTAL AGGREGATE],INCOMPLETE,2265887257.0,Only 432/504 succeeded
Veneto,Veneto_chunk_0.vrp,2459600.0,182.23,OK
Veneto,Veneto_chunk_1.vrp,811342.0,187.18,OK
Veneto,Veneto_chunk_10.vrp,ERROR,0,"Crash: Command '['/home/ubuntu/cvrp/baselines/HGS-CVRP/build/hgs', '/home/ubuntu/cvrp/data/instances/hgs_partitions/Veneto_partitions/Veneto_chunk_10.vrp', '/home/ubuntu/cvrp/data/instances/hgs_partitions/Veneto_partitions/Veneto_chunk_10.sol', '-t', '180', '-seed', '42']' timed out after 190 seconds"
Veneto,Veneto_chunk_100.vrp,928704.0,180.07,OK
Veneto,Veneto_chunk_101.vrp,2096160.0,180.11,OK
Veneto,Veneto_chunk_102.vrp,2095140.0,180.58,OK
Veneto,Veneto_chunk_103.vrp,3519780.0,185.99,OK
Veneto,Veneto_chunk_104.vrp,2758830.0,182.71,OK
Veneto,Veneto_chunk_105.vrp,3339740.0,186.69,OK
Veneto,Veneto_chunk_106.vrp,1963860.0,185.23,OK
Veneto,Veneto_chunk_107.vrp,ERROR,0,"Crash: Command '['/home/ubuntu/cvrp/baselines/HGS-CVRP/build/hgs', '/home/ubuntu/cvrp/data/instances/hgs_partitions/Veneto_partitions/Veneto_chunk_107.vrp', '/home/ubuntu/cvrp/data/instances/hgs_partitions/Veneto_partitions/Veneto_chunk_107.sol', '-t', '180', '-seed', '42']' timed out after 190 seconds"
Veneto,Veneto_chunk_108.vrp,1803530.0,181.96,OK
Veneto,Veneto_chunk_109.vrp,1757850.0,182.97,OK
Veneto,Veneto_chunk_11.vrp,ERROR,0,No feasible route found in 60s.
Veneto,Veneto_chunk_110.vrp,1941490.0,183.87,OK
Veneto,Veneto_chunk_111.vrp,3078560.0,181.52,OK
Veneto,Veneto_chunk_112.vrp,2040300.0,185.32,OK
Veneto,Veneto_chunk_113.vrp,1368920.0,182.61,OK
Veneto,Veneto_chunk_114.vrp,3331430.0,181.01,OK
Veneto,Veneto_chunk_115.vrp,ERROR,0,No feasible route found in 60s.
Veneto,Veneto_chunk_116.vrp,ERROR,0,"Crash: Command '['/home/ubuntu/cvrp/baselines/HGS-CVRP/build/hgs', '/home/ubuntu/cvrp/data/instances/hgs_partitions/Veneto_partitions/Veneto_chunk_116.vrp', '/home/ubuntu/cvrp/data/instances/hgs_partitions/Veneto_partitions/Veneto_chunk_116.sol', '-t', '180', '-seed', '42']' timed out after 190 seconds"
Veneto,Veneto_chunk_117.vrp,1520220.0,180.89,OK
Veneto,Veneto_chunk_118.vrp,3429970.0,186.09,OK
Veneto,Veneto_chunk_119.vrp,1481090.0,180.65,OK
Veneto,Veneto_chunk_12.vrp,847393.0,183.95,OK
Veneto,Veneto_chunk_120.vrp,2686800.0,183.35,OK
Veneto,Veneto_chunk_121.vrp,862011.0,181.19,OK
Veneto,Veneto_chunk_122.vrp,5986630.0,182.61,OK
Veneto,Veneto_chunk_123.vrp,4062070.0,181.89,OK
Veneto,Veneto_chunk_124.vrp,5583410.0,181.18,OK
Veneto,Veneto_chunk_125.vrp,2099000.0,183.32,OK
Veneto,Veneto_chunk_126.vrp,ERROR,0,"Crash: Command '['/home/ubuntu/cvrp/baselines/HGS-CVRP/build/hgs', '/home/ubuntu/cvrp/data/instances/hgs_partitions/Veneto_partitions/Veneto_chunk_126.vrp', '/home/ubuntu/cvrp/data/instances/hgs_partitions/Veneto_partitions/Veneto_chunk_126.sol', '-t', '180', '-seed', '42']' timed out after 190 seconds"
Veneto,Veneto_chunk_127.vrp,1129970.0,181.07,OK
Veneto,Veneto_chunk_128.vrp,4718550.0,180.8,OK
Veneto,Veneto_chunk_129.vrp,1392050.0,181.5,OK
Veneto,Veneto_chunk_13.vrp,3428470.0,184.68,OK
Veneto,Veneto_chunk_130.vrp,3620820.0,183.74,OK
Veneto,Veneto_chunk_131.vrp,1507730.0,181.04,OK
Veneto,Veneto_chunk_132.vrp,1107800.0,181.07,OK
Veneto,Veneto_chunk_133_sweep_0.vrp,2335630.0,180.65,OK
Veneto,Veneto_chunk_133_sweep_1.vrp,2314730.0,180.75,OK
Veneto,Veneto_chunk_133_sweep_2.vrp,2307710.0,180.2,OK
Veneto,Veneto_chunk_133_sweep_3.vrp,2297930.0,181.39,OK
Veneto,Veneto_chunk_133_sweep_4.vrp,2290350.0,180.16,OK
Veneto,Veneto_chunk_134.vrp,3293530.0,180.59,OK
Veneto,Veneto_chunk_135.vrp,ERROR,0,"Crash: Command '['/home/ubuntu/cvrp/baselines/HGS-CVRP/build/hgs', '/home/ubuntu/cvrp/data/instances/hgs_partitions/Veneto_partitions/Veneto_chunk_135.vrp', '/home/ubuntu/cvrp/data/instances/hgs_partitions/Veneto_partitions/Veneto_chunk_135.sol', '-t', '180', '-seed', '42']' timed out after 190 seconds"
Veneto,Veneto_chunk_136.vrp,ERROR,0,"Crash: Command '['/home/ubuntu/cvrp/baselines/HGS-CVRP/build/hgs', '/home/ubuntu/cvrp/data/instances/hgs_partitions/Veneto_partitions/Veneto_chunk_136.vrp', '/home/ubuntu/cvrp/data/instances/hgs_partitions/Veneto_partitions/Veneto_chunk_136.sol', '-t', '180', '-seed', '42']' timed out after 190 seconds"
Veneto,Veneto_chunk_137.vrp,2785600.0,185.8,OK
Veneto,Veneto_chunk_138.vrp,3174640.0,189.69,OK
Veneto,Veneto_chunk_139.vrp,3737420.0,182.96,OK
Veneto,Veneto_chunk_14.vrp,1670320.0,180.61,OK
Veneto,Veneto_chunk_140.vrp,1910150.0,180.93,OK
Veneto,Veneto_chunk_141.vrp,2379070.0,180.3,OK
Veneto,Veneto_chunk_142.vrp,2906150.0,181.04,OK
Veneto,Veneto_chunk_143.vrp,ERROR,0,"Crash: Command '['/home/ubuntu/cvrp/baselines/HGS-CVRP/build/hgs', '/home/ubuntu/cvrp/data/instances/hgs_partitions/Veneto_partitions/Veneto_chunk_143.vrp', '/home/ubuntu/cvrp/data/instances/hgs_partitions/Veneto_partitions/Veneto_chunk_143.sol', '-t', '180', '-seed', '42']' timed out after 190 seconds"
Veneto,Veneto_chunk_144.vrp,2294860.0,181.38,OK
Veneto,Veneto_chunk_145.vrp,1098650.0,188.29,OK
Veneto,Veneto_chunk_146.vrp,2534710.0,182.32,OK
Veneto,Veneto_chunk_147.vrp,ERROR,0,"Crash: Command '['/home/ubuntu/cvrp/baselines/HGS-CVRP/build/hgs', '/home/ubuntu/cvrp/data/instances/hgs_partitions/Veneto_partitions/Veneto_chunk_147.vrp', '/home/ubuntu/cvrp/data/instances/hgs_partitions/Veneto_partitions/Veneto_chunk_147.sol', '-t', '180', '-seed', '42']' timed out after 190 seconds"
Veneto,Veneto_chunk_148.vrp,1994480.0,185.1,OK
Veneto,Veneto_chunk_149.vrp,ERROR,0,No feasible route found in 60s.
Veneto,Veneto_chunk_15.vrp,1428780.0,180.51,OK
Veneto,Veneto_chunk_150.vrp,1316490.0,180.11,OK
