macro_id,micro_id,cost,success
7,658,15034200.0,True
7,659,15359800.0,True
7,660,,True
7,661,13450800.0,True
7,662,14230400.0,True
7,663,14186800.0,True
7,664,15304400.0,True
7,665,15388800.0,True
7,666,14917700.0,True
7,667,15546000.0,True
7,668,15567400.0,True
7,669,12052800.0,True

# WEDGE TOTALS
wedge_0,,163634349.0
wedge_1,,88183898.0
wedge_2,,552865091.0
wedge_3,,175193046.0
wedge_4,,47889563.0
wedge_5,,99000938.0
wedge_6,,386239946.0
wedge_7,,1652312866.0
# TOTAL_COST,,3165319697.0
